KOI,Kepler name,P,P_err,t0,t0_err,k,k_err,k_f18,k_f18_upp,k_f18_low,k_v18,k_v18_upp,k_v18_low,b,b_err,ecc,ecc_err,omega,omega_err,a/rs,a/rs_err,S,S_err 
K00941.02,Kepler-257 b,2.382652,0.000004,170.6663264,0.0010211,0.0263214,0.000813,0.025163,0.000918,0.000417,0,0,0,0.6620112,0.0465757,0.0513993,0.0380388,12.21939641,108.9685684134846,7.983190303618376,0.7635875617323243,448.48575939389406,43.21841332325186 
K00954.01,Kepler-259 b,8.115286,0.000016,174.5217181,0.0008421,0.0275043,0.0011692,0.027648,0.002239,0.000707,0,0,0,0.6199563,0.0721338,0.0513448,0.0383365,5.487858516698441,103.2738033778085,16.381954334726284,1.5910930157170935,143.18275608461158,13.993686904532902 
K00954.02,Kepler-259 c,36.924954,0.000019,174.2245146,0.0010058,0.0291059,0.0016714,0.027999,0.000815,0.000441,0,0,0,0.6272619,0.0905748,0.0513284,0.0419489,6.727974098057546,104.30155788198033,45.03179083368662,4.401974571866941,18.948886868775027,1.8637561215924814 
K00974.01,KOI-974.01,53.505835,0.000019,172.9815843,0.0005818,0.0128473,0.0002617,0.012335,0.000245,0.000112,0.012876367,0.000226143,0.000104673,0.348957,0.1927166,0.2414966,0.1214373,71.95418850426051,68.83397494353709,38.971716442647754,5.682054539,41.93292355908339,6.134449833770956 
K00975.01,Kepler-21 A b,2.785818,0,260.8366333,0.000656,0.0082442,7.09e-05,0.007805,2.7e-05,0.000243,0.008451549,0.00015781,0.000162714,0.7567646,0.02273,0.0517331,0.0335687,-2.947644402,117.5480556265074,4.117214565,0.4442997899908558,3883.5943304131074,420.2192944256942 
K00987.01,Kepler-743 A b,3.179264,0.000006,261.842195,0.0009459,0.016135,0.0009996,0.013201,0.00021,0.000396,0,0,0,0.902538,0.0570119,0.2324941,0.1535332,45.633464235468374,91.91009651,10.546576563777375,2.7444971145313413,344.95986208469867,89.84623312172215 
K00988.01,Kepler-261 b,10.381225,0.000009,268.0239785,0.0007467,0.0267855,0.0003535,0.026397,0.000633,0.000336,0,0,0,0.6665505,0.0335071,0.0482071,0.0374886,4.082393045242531,102.84346050746372,22.264079235836476,1.9257948111288694,57.79764205993544,5.045026418047291 
K00988.02,Kepler-261 c,24.570817,0.000015,135.8751822,0.0006824,0.0280271,0.0005665,0.024892,0.000583,0.000737,0,0,0,0.8141528,0.0224598,0.0504269,0.0389528,22.032513324382723,96.74317313312788,40.15600713569625,3.1947823011195897,17.767182098515605,1.4287898665782148 
K00991.01,Kepler-744 b,12.062215,0.000014,138.2235017,0.000853,0.0180419,0.00106,0.016099,0.000424,0.000443,0,0,0,0.8235103,0.1475464,0.2541998,0.1537387,10.080888737695416,101.59249883504278,23.442028262256425,10.097705895944815,69.11636863209132,29.781593344787566 
K01001.01,Kepler-264 b,40.806846,0.00002,155.7125815,0.0009133,0.0158769,0.0003331,0.018577,0.000681,0.002041,0,0,0,0.1337455,0.0965121,0.0803902,0.0365426,-89.02186211,36.60629645,23.77223955240753,0.9722651970086943,114.94894909555924,4.827730874525244 
K01050.01,Kepler-755 A b,1.269091,0.000002,133.3436851,0.0009273,0.0184043,0.0004137,0.021192,0.000276,0.003628,0,0,0,0.650502,0.052622,0.0548301,0.0424245,10.709721377007396,98.34469903,5.120897722648079,0.47949665726725044,1047.1572620204875,98.83179521531515 
K01050.02,Kepler-755 A c,2.853133,0.000004,133.7967345,0.0010031,0.0180074,0.0006731,0.015337,0.000429,0.000384,0,0,0,0.838975,0.0206025,0.0526036,0.0413325,9.265713034673038,97.95858850393888,8.772167099790838,0.7899472341409263,356.85379610273026,32.41187041175466 
K01060.01,Kepler-758 b,12.109695,0.000018,140.2126217,0.0009777,0.0159526,0.0005696,0.015831,0.000406,0.000443,0,0,0,0.5044924,0.101182,0.0510063,0.0383773,10.084824957747964,100.54919425631111,13.956411419582722,1.2829237868217256,349.93020506318055,32.335805334893905 
K01060.02,Kepler-758 c,4.757961,0.000013,137.6972272,0.0010225,0.0096482,0.0005553,0.011207,4.4e-05,0.000799,0,0,0,0.2325161,0.1398419,0.0421119,0.0323811,-10.85345357,104.60346080339067,7.358672078167253,0.5960768489759534,1258.7226818550052,102.64987309973799 
K01060.03,Kepler-758 d,20.496612,0.000021,147.4529749,0.0009775,0.0135719,0.0009471,0.013625,0.000563,0.00055,0,0,0,0.6818104,0.0756146,0.052124,0.0390873,13.52536203299519,96.54233996677864,19.88682102461643,1.7771420455425555,172.34481722000814,15.486800161704902 
K01060.04,Kepler-758 e,8.193476,0.000017,138.9921515,0.0009947,0.0110422,0.0005953,0.009994,0.000474,0.000538,0,0,0,0.3283219,0.1508306,0.0483144,0.036026,22.88068566682669,99.0688432,10.859917589970122,0.8884732687336221,577.9308782,47.595084977219834 
K01102.03,Kepler-24 e,18.998513,0.000019,144.7414977,0.0009671,0.019811,0.0012431,0.019882,0.000849,0.00066,0,0,0,0.8252698,0.0383973,0.049805,0.0411282,5.612144521618219,105.9527133855663,25.83113107186713,2.493965859901164,82.10633259414817,7.969370269510315 
K01102.04,Kepler-24 d,4.244376,0.000012,137.0687689,0.0009643,0.0126096,0.0008463,0.013519,0.000141,0.000907,0,0,0,0.4118565,0.1749193,0.0495983,0.0362154,11.758572187195933,103.99624586168898,9.560029425286583,0.8896988530582642,599.4390651975855,56.10526137291286 
K01127.02,Kepler-269 c,8.128107,0.000018,358.6781287,0.0009907,0.0172411,0.0022512,0.016074,0.000889,0.000754,0,0,0,0.7903784,0.145836,0.0503035,0.0381397,10.190501293481892,101.59490525778232,10.698265677384699,1.121067711132031,362.83557880557663,38.218309551447696 
K01127.03,KOI-1127.03,2.836704,0.000016,353.8098249,0.0010027,0.0120963,0.001456,0.012235,0.000582,0.000775,0,0,0,0.5316619,0.2048659,0.0498464,0.0398367,8.172893443286164,103.68173786878577,5.293444976822027,0.5615335469198636,1482.0396329459666,158.01061361539806 
K01198.01,Kepler-275 c,16.088329,0.000018,139.49276,0.0009794,0.023246,0.0011342,0.02368,0.000816,0.000433,0,0,0,0.4039901,0.1608022,0.0493938,0.0375645,6.568938202863084,101.69153458993112,19.39322156701658,1.9283486687590672,161.46312658004655,16.131323534187345 
K01198.02,Kepler-275 b,10.300658,0.000019,142.7396967,0.0010274,0.0135627,0.0012862,0.016067,0.000622,0.00072,0,0,0,0.399673,0.1770684,0.0484549,0.0379462,7.003985056705917,103.21522417283435,14.409337541534313,1.4271290244796235,292.4726409,29.105950648993407 
K01198.03,Kepler-275 d,35.675697,0.00002,145.0069259,0.0010119,0.0157244,0.0018742,0.022012,0.000328,0.001316,0,0,0,0.4683978,0.2002132,0.0499977,0.0371566,12.13596803,101.97708529586843,33.13838696799952,3.289535677048694,55.29814289577983,5.515460172369365 
K01199.01,Kepler-786 b,53.529348,0.00002,147.8639994,0.0009225,0.029212,0.0015939,0.030245,0.001316,0.000739,0,0,0,0.3507503,0.201231,0.1636525,0.1146241,-11.87837193,112.46653304853778,66.55900389634935,21.674478734961117,4.876279694956502,1.5891099129669024 
K01203.01,Kepler-276 c,31.884154,0.00002,160.2091909,0.001003,0.0241549,0.0011449,0.028153,0.000766,0.001061,0,0,0,0.2838733,0.1581249,0.0454082,0.0339912,4.709357842142386,103.27516128778298,41.387996561322964,3.720325537514737,25.545618507304855,2.3119995558367408 
K01203.02,Kepler-276 b,14.128467,0.000017,142.8961638,0.0009306,0.022747,0.0011384,0.023584,0.000692,0.001005,0,0,0,0.6881739,0.0596403,0.0504635,0.0397071,7.591576193924382,101.4887590966564,24.132166478833035,2.3216767784865957,75.14024478111027,7.272244512941991 
K01215.02,Kepler-277 c,33.00631,0.00002,145.391389,0.0010131,0.0161209,0.0007801,0.0151,0.00049,0.000241,0,0,0,0.6766198,0.0651342,0.0485973,0.0399917,8.7948334,109.19276679871928,24.55581583125556,2.262443656138604,93.47919879840099,8.662187284227342 
K01270.01,Kepler-57 b,5.729326,0.000005,138.5598024,0.0009018,0.035598,0.0024357,0.033651,0.000145,0.004964,0,0,0,0.9463967,0.0096012,0.0461432,0.0359672,0.6376676485128985,108.70389056002392,14.133837589482575,1.2691628641546897,152.8254228430514,13.835820051154885 
K01279.01,Kepler-804 b,14.374592,0.000017,138.2026692,0.0009393,0.0172818,0.000687,0.016889,0.000503,0.000203,0,0,0,0.348473,0.1437625,0.0485153,0.0369921,19.161714021457687,104.62515298551432,21.135897573030547,1.814317031192044,98.78288354687453,8.542982771286743 
K01279.02,Kepler-804 c,9.651851,0.000019,132.1594965,0.0009577,0.0083673,0.0010027,0.010429,0.001357,0.000957,0,0,0,0.4356188,0.1935877,0.051016,0.0395905,9.957095476479449,103.70631202861891,16.09549729751091,1.4926152717359857,170.33907780029023,15.897648295424904 
K01282.01,Kepler-805 b,30.863889,0.000019,162.8825145,0.0008016,0.0150928,0.0004408,0.015804,0.000508,0.001278,0.015039786,0.000607367,0.000469059,0.4254051,0.1947042,0.180849,0.1014103,40.90252880276135,92.75465922261753,26.816421164913795,5.730773502912949,76.79272580004009,16.452619070214315 
K01306.01,Kepler-286 b,1.796327,0.000003,133.3335234,0.0009821,0.0138188,0.0005579,0.013859,0.000653,0.000359,0,0,0,0.3060565,0.1521403,0.0460136,0.0344883,3.086466346590232,104.15352277645239,6.511857525738659,0.6066673906043636,938.1610794981704,87.98696550809049 
K01306.02,Kepler-286 c,3.468077,0.00001,136.00695,0.0010071,0.0132488,0.0007293,0.014856,0.000598,0.000462,0,0,0,0.3486633,0.1771926,0.0493083,0.03806,7.995992724039522,103.83973671037103,10.142294003498934,0.9886461179670676,386.73617760801886,37.92849101822901 
K01306.03,Kepler-286 d,5.914293,0.000014,133.4893503,0.0010182,0.0134094,0.0008101,0.014884,0.00059,0.000661,0,0,0,0.3765811,0.1597621,0.0487989,0.0375504,8.527577236783948,99.89059645954208,14.482072463880098,1.3552720529382967,189.6818424032186,17.868618651696373 
K01306.04,Kepler-286 e,29.221513,0.000019,139.3276518,0.000977,0.0184054,0.0011181,0.018086,0.000918,0.000827,0,0,0,0.6618118,0.0723045,0.0503921,0.0391833,2.988192625569393,104.82736125057188,41.82215602419237,4.218603084611613,22.744393266901454,2.3073245948946184 
K01353.02,Kepler-289 b,34.543847,0.000019,132.6876999,0.0009529,0.0232759,0.0012832,0.019539,0.000729,0.00054,0,0,0,0.8564953,0.0303988,0.0477027,0.0365641,-6.203843766,104.55563028665316,40.92012383315626,3.5944334647645593,32.00691889547657,2.8297221413722484 
K01364.01,Kepler-292 f,20.834288,0.000018,186.0325041,0.0008929,0.0256397,0.0009735,0.029409,0.003671,0.001525,0,0,0,0.2789395,0.136128,0.0436265,0.031097,12.171073151800368,104.69705918880324,34.096223504710586,2.7960520941512796,27.180863066984433,2.2505180011114887 
K01364.02,Kepler-292 d,7.055679,0.000009,181.910452,0.0009303,0.023056,0.0008446,0.025712,0.000914,0.000609,0,0,0,0.3478285,0.1387266,0.0488135,0.0354564,21.487057503418185,104.51716762986602,16.712354561287917,1.450865638724194,113.13592172113441,9.906582774
K01364.03,Kepler-292 e,11.978813,0.000016,178.9718887,0.0009645,0.0237118,0.0009293,0.028641,0.002836,0.00317,0,0,0,0.2486642,0.1410141,0.0427966,0.0331613,0.1025766340622713,104.34279365449589,23.361697399413057,1.9230777077241183,57.89846002219205,4.811808247614174 
K01364.04,Kepler-292 c,3.715456,0.000006,169.7835681,0.0009578,0.016603,0.0007948,0.017903,0.000789,0.000659,0,0,0,0.2475991,0.1441703,0.0439758,0.0344533,1.614171077910263,106.96795449149245,10.717577176641054,0.9235326113875332,275.09491457997063,23.912639353936793 
K01364.05,Kepler-292 b,2.580823,0.000005,171.5630154,0.0009894,0.0152323,0.0008736,0.016478,0.000513,0.000921,0,0,0,0.3988792,0.1487264,0.0503976,0.0381773,18.58160571304363,102.4280374581041,8.533109959460868,0.761229191,433.9714077895404,39.03074345253807 
K01445.01,Kepler-853 b,7.16894,0.00001,135.6790413,0.0009861,0.0102591,0.0003373,0.010051,6.7e-05,0.000561,0,0,0,0.3830271,0.1294197,0.052255,0.0382902,16.442272979272357,103.99307167550394,10.805408873906211,0.99203292,568.5079885517728,52.47259341265763 
K01486.02,Kepler-302 b,30.183689,0.000018,146.6480108,0.0008836,0.0285895,0.0010565,0.029821,0.000841,0.000406,0,0,0,0.432205,0.1294294,0.052873,0.0389489,15.692506138142116,102.57814667085043,36.51534248242544,3.6089919050545776,33.04937305684532,3.284887125758002 
K01529.02,Kepler-59 b,11.869151,0.000019,137.7323252,0.0009595,0.0099335,0.0014283,0.009258,0.000553,0.00045,0,0,0,0.7595241,0.125072,0.0487605,0.0379991,5.453045601066291,103.10967961739328,14.363376490195954,1.2908504529974163,242.0349390870845,21.89148351123136 
K01537.01,KOI-1537.01,10.191548,0.000018,136.695755,0.0009932,0.009894,0.0005542,0.007654,0.001183,0.000527,0,0,0,0.4192218,0.2095945,0.2009219,0.124169,17.495535564483397,104.65299873435767,11.357480898418073,3.8225565261939565,482.76895701098715,162.55100288076042 
K01557.01,Kepler-304 b,3.295705,0.000002,133.9654055,0.0008135,0.0398516,0.0005356,0.039028,0.003487,0.00081,0,0,0,0.6552455,0.040768,0.0507031,0.0362841,18.331715900275274,94.70742544,11.229795636105905,0.8973119773009912,181.72499520231335,14.694157481069716 
K01557.02,Kepler-304 d,9.653473,0.000008,134.8565977,0.0008848,0.0334888,0.000616,0.033395,0.001168,0.000763,0,0,0,0.491984,0.069022,0.0430571,0.0338754,20.380687460176464,94.12079687101567,22.959661164014832,1.5435863913236232,43.47378196,2.971969491574047 
K01557.03,Kepler-304 c,5.315955,0.000005,132.4295797,0.0009746,0.0347268,0.0010818,0.028789,0.00122,0.000643,0,0,0,0.9254816,0.0091327,0.0602755,0.0456369,43.52602806215203,88.02195907990152,15.842289709439518,1.155741449451951,91.31086770859964,6.756768318664721 
K01557.04,Kepler-304 e,1.49915,0.000002,133.0687219,0.0010347,0.0156871,0.0006258,0.014669,0.000688,0.000301,0,0,0,0.6412128,0.0539814,0.0500821,0.0377229,19.38981997885517,97.99119553,6.646299751905814,0.5399378243722139,518.7982748,42.63385706223601 
K01563.01,Kepler-305 b,5.487102,0.000006,356.077226,0.0009446,0.0314396,0.0010513,0.039932,0.000489,0.003783,0,0,0,0.316682,0.1322055,0.0469504,0.0336084,16.51556001084754,104.17031616942766,14.359572579538083,1.206044323820931,134.5464732940997,11.411596342820893 
K01563.02,Kepler-305 c,8.29088,0.000012,359.633451,0.0009723,0.0280606,0.0011807,0.038122,2.6e-05,0.006853,0,0,0,0.3961161,0.1385389,0.0502273,0.0368501,15.757279016881654,104.00779096126085,18.916528686494836,1.6964129872767408,77.53047738477593,7.01288804
K01563.03,Kepler-305 e,3.205405,0.000006,354.6300915,0.0010442,0.0190858,0.0009711,0.020829,0.001253,0.000609,0,0,0,0.3446358,0.1507338,0.04599,0.0350157,9.26156482,106.00313940111576,9.975312826537339,0.858766657,278.80611615456365,24.227032102818573 
K01563.04,Kepler-305 d,16.738655,0.000019,359.4177616,0.0009365,0.0337772,0.0021504,0.030609,0.001823,0.0009,0,0,0,0.8326569,0.0345877,0.0499393,0.0391105,4.7827938427443035,103.59758182783695,29.93431664129029,2.754494423009706,30.961118975535914,2.8723515011785774 
K01567.01,Kepler-306 c,7.240222,0.000013,355.0124275,0.0009423,0.0267876,0.0011626,0.027795,0.00092,0.000474,0,0,0,0.4379698,0.1311252,0.0514874,0.0380627,13.67259499760996,101.35638292766937,17.501609758622866,1.5725340629521982,78.91557403956254,7.155958669785354 
K01567.02,Kepler-306 b,4.64622,0.000013,354.5893756,0.0009682,0.0176042,0.0011532,0.019546,0.000791,0.000577,0,0,0,0.3531099,0.1570377,0.0481584,0.0385671,8.573803471695102,106.00153511928939,12.954611463665922,1.1600789122584534,144.0356270594443,13.017953324072629 
K01567.03,Kepler-306 d,17.326689,0.00002,360.5091786,0.0010006,0.0244408,0.0012651,0.027607,0.000229,0.001446,0,0,0,0.2568506,0.1504985,0.0444714,0.0331781,-2.378084247,108.25059500040616,30.86869155846603,2.6525105305958836,25.36776870561259,2.2017722237301913 
K01567.04,Kepler-306 e,44.841224,0.000021,359.8718495,0.0009874,0.0294356,0.0015662,0.029471,0.001078,0.000916,0,0,0,0.4146157,0.1345373,0.0511861,0.0378867,21.73726817255181,100.19810863776675,59.41879723452212,5.047465407948196,6.846537620666691,0.5875865194804492 
K01598.01,Kepler-310 c,56.476167,0.000019,143.8052401,0.0007759,0.0300511,0.0006912,0.035741,0.000685,0.004381,0,0,0,0.5945814,0.0630793,0.0505348,0.039549,24.27838183058062,101.38354112715857,64.55203466536813,5.507457752652769,8.826435509872262,0.7592960201286851 
K01598.02,Kepler-310 d,92.875035,0.00002,145.9313842,0.000964,0.0232015,0.0007445,0.025516,0.002786,0.002718,0,0,0,0.5813557,0.0723965,0.0514267,0.0401357,13.108644099018592,105.64333336492949,89.13676094448888,8.473517372279145,4.629046319864373,0.44298639008717167 
K01598.03,Kepler-310 b,13.930726,0.000018,134.4283751,0.0009622,0.0132558,0.0010116,0.012991,0.000365,0.000883,0,0,0,0.8162035,0.0320134,0.0508916,0.0389614,14.166679422663073,104.34345828553825,25.182640557331002,2.3338398237375504,57.996620869960694,5.4127029390048955 
K01621.01,Kepler-911 b,20.310505,0.00002,146.8232884,0.0009478,0.0122736,0.0006823,0.01188,0.000303,0.000159,0.011586464,0.001024693,0.000464142,0.7758056,0.1292501,0.2462292,0.1573504,36.73694801524379,115.68102108487204,18.335630000058874,6.7757115937372605,169.43722733923488,62.64835353501491 
K01692.01,Kepler-314 c,5.960402,0.000005,137.2646718,0.000936,0.0267866,0.0003383,0.028909,0.000131,0.002626,0,0,0,0.5911625,0.0537972,0.0427672,0.0338233,7.0198387988971875,107.07381990329877,13.92550845,1.1060820255144803,188.13689498061063,15.08681010424848 
K01781.02,Kepler-411 A b,3.005159,0.000002,137.1029667,0.000602,0.0252326,0.0003785,0.023155,0.000724,0.000184,0,0,0,0.5316449,0.0592005,0.0588189,0.0391056,65.53914103559163,81.74492568492374,10.30573656558576,0.5124815825578442,237.5851707903668,12.158992589709598 
K01805.01,Kepler-319 c,6.941362,0.000005,137.5435385,0.0008761,0.0309433,0.000589,0.02677,0.000728,0.000243,0,0,0,0.8648734,0.0115465,0.0496751,0.0397156,10.46990989185539,98.91704949236758,15.919384691077036,1.345376657370977,161.5436199293903,13.761667439240638 
K01805.02,Kepler-319 d,31.782112,0.000018,134.8663893,0.0007552,0.023613,0.0005929,0.023415,0.000178,0.000985,0,0,0,0.7328763,0.0300035,0.0497633,0.0367699,27.041109834188084,92.76009086251538,44.48703073071945,3.2472536407096215,20.685952629574864,1.5261206088123023 
K01805.03,Kepler-319 b,4.36275,0.000004,135.2306611,0.001055,0.0174442,0.0003883,0.016628,0.000397,0.000214,0,0,0,0.6515971,0.0485609,0.0515447,0.0408101,16.42297576073235,100.19037943711044,11.746048857230843,1.0183793655188793,296.72815740126794,25.922022381545254 
K01832.01,Kepler-325 b,4.544438,0.000005,134.9010781,0.0009798,0.0308119,0.0008215,0.027448,0.000761,0.000318,0,0,0,0.8087576,0.0223144,0.0490489,0.0365323,10.810395791189833,106.93287801527454,12.178407260067994,1.0972603516826356,264.77203278689694,24.027320666547848 
K01832.02,Kepler-325 c,12.762276,0.000017,143.7289444,0.0009433,0.0290377,0.0020911,0.0311,0.001046,0.00659,0,0,0,0.9111534,0.0184111,0.0510792,0.0422429,3.570237531330991,108.64571815508428,24.099174594805973,2.338307076233517,67.61588863893073,6.6013977456245705 
K01832.03,Kepler-325 d,38.714683,0.00002,134.0364458,0.000963,0.0283083,0.001744,0.028052,0.004525,0.001083,0,0,0,0.8049763,0.0442816,0.0519098,0.0396355,5.344521665090563,107.40442228066722,50.58651508,4.913738388113912,15.345589369962312,1.4998324092399826 
K01835.01,Kepler-326 c,4.580345,0.000004,134.0764261,0.0009488,0.025928,0.0007142,0.016019,0.000538,0.000228,0,0,0,0.814055,0.0270621,0.0549071,0.0487589,20.390043860970952,98.92363277743365,9.88147379,0.8998023911064591,308.1179650906074,28.282808763263265 
K01835.02,Kepler-326 b,2.24829,0.000002,133.4265285,0.0009961,0.0229256,0.0005086,0.014652,0.000463,0.000261,0,0,0,0.764716,0.0265515,0.0477818,0.0363172,-6.350400641,105.94676035407488,5.999302752538701,0.5403797690113569,835.9088227674558,75.91249636509771 
K01835.03,Kepler-326 d,6.766902,0.000007,136.6180482,0.000989,0.0242354,0.0010967,0.013944,0.000702,0.000244,0,0,0,0.9269349,0.0090476,0.0519826,0.0390209,20.32653149,99.97438580750202,12.802376815078475,1.1109685238400275,183.56050999171896,16.07012553695157 
K01858.02,KOI-1858.02,86.049055,0.00002,201.0384394,0.0010117,0.0109801,0.0071386,0.018911,0.000715,0.000986,0,0,0,0.5495514,0.3357186,0.0477635,0.0374511,-2.999434058,102.93764903940527,87.03151212,7.5522429103338515,4.7637219809005025,0.4167205475393369 
K01860.01,Kepler-416 b,6.319431,0.000006,132.2306393,0.0009687,0.0218313,0.0005154,0.022347,0.000495,0.000285,0,0,0,0.4815743,0.0960095,0.0518079,0.0395022,6.505689391858591,106.11893990108965,13.339856681937725,1.2900424941604818,250.25039537115546,24.342730549891165 
K01860.02,Kepler-416 c,12.209458,0.000015,360.3229857,0.0008735,0.0215702,0.0006465,0.021653,0.000599,0.000324,0,0,0,0.4351943,0.0994515,0.0501715,0.0396872,13.639592628610425,105.47005946852605,20.814211996296258,1.8986471181770732,102.79148790544832,9.438348595364277 
K01860.03,KOI-1860.03,3.076446,0.000006,353.76419,0.0009871,0.0140681,0.000563,0.014335,4.2e-05,0.000751,0,0,0,0.4029731,0.1346482,0.0523329,0.0389912,19.020353874243007,102.60890304529305,8.347313675876643,0.7525298916487874,639.1218014,58.00730836647035 
K01860.04,KOI-1860.04,24.843512,0.00002,148.1715484,0.0009885,0.0138319,0.0015157,0.012518,0.000362,0.001043,0,0,0,0.5862124,0.1852662,0.0479896,0.0392504,9.042104795967331,105.37609439012458,33.27715850449775,2.9530147156801876,40.214681095176076,3.593512584477461 
K01883.01,Kepler-997 b,2.707311,0.000004,132.4308056,0.0009799,0.0073531,0.0002562,0.00791,0.00022,0.000103,0.00807141,0.000238637,0.000229436,0.4245532,0.2166445,0.2071128,0.1168605,26.17413301690793,99.73647081265189,5.505531025823179,1.6846265749705986,2147.216858292496,659.5530686790116 
K01909.01,Kepler-334 c,12.758027,0.00001,133.957031,0.0008569,0.0129659,0.0002814,0.012595,0.000395,0.000141,0,0,0,0.4762422,0.1008327,0.052453,0.0401992,11.41708934129796,103.82914845031702,20.95363066,1.9885161654487378,112.34407203088371,10.723288104493458 
K01909.02,Kepler-334 b,5.470338,0.000007,131.4937868,0.0010034,0.009776,0.0002957,0.009413,0.000342,0.000153,0,0,0,0.533631,0.0831721,0.0527873,0.0421992,14.962534988833639,101.99279006903298,11.953094293365027,1.1079960793349417,345.2296112552106,32.19540724786981 
K01909.03,Kepler-334 d,25.098518,0.000019,145.5663053,0.0008756,0.0139955,0.000594,0.012767,0.000227,0.000522,0,0,0,0.8852856,0.0165235,0.0502527,0.0397192,4.772543627789413,100.02871939521428,32.69232124562222,2.9261006943264314,46.15058544390564,4.157557188969693 
K01929.01,Kepler-337 c,9.693154,0.000011,132.8137004,0.0009119,0.0113433,0.0002694,0.011413,0.001423,0.000565,0,0,0,0.6778201,0.0411934,0.0500412,0.0381572,2.011528767989392,103.38664168598159,9.860646926936287,0.9035446555016836,431.67515043163775,39.82124016683603 
K01929.02,Kepler-337 b,3.292765,0.000005,133.0065735,0.000982,0.0085607,0.0002336,0.008382,0.000192,0.000204,0,0,0,0.5526183,0.0818423,0.0521682,0.0412644,12.948806062910945,99.54710826136116,4.848808833498793,0.43428880926282665,1785.2446565610824,161.02370026204107 
K01930.01,Kepler-338 b,13.727074,0.000023,138.7475582,0.0009865,0.012609,0.0003133,0.013025,0.000342,0.000203,0.01362525,0.00019715,0.000290067,0.4016679,0.1230737,0.0502013,0.0357308,13.416276598380234,103.48281838147224,13.025683142838933,1.1602225474915373,302.18048033318206,27.200961050771163 
K01930.02,Kepler-338 c,24.311147,0.00002,137.0352449,0.0009592,0.011522,0.0003317,0.012518,0.000374,0.000224,0.013112198,0.000194923,0.000353649,0.4005014,0.1272455,0.0523208,0.0390704,22.059619957670364,100.14038313990733,19.22005449309451,1.6547670440664288,138.79000675491184,12.084697667460219 
K01930.03,Kepler-338 d,44.430136,0.00002,143.5536942,0.0009336,0.0138357,0.0003447,0.014775,0.002249,0.000911,0.014015585,0.000234993,0.000440641,0.5183487,0.083865,0.051053,0.0399698,14.625005551722072,102.2226435477056,28.537689762813972,2.5443348026849715,62.95493813165033,5.672227703879263 
K01930.04,Kepler-338 e,9.341436,0.000015,132.3862035,0.0009595,0.0081421,0.0003276,0.009273,0.001649,0.001113,0.008378312,0.00033007,0.000184589,0.5166465,0.0987626,0.0542052,0.0437007,14.118889012971211,99.67188700998474,10.095412748752196,0.9332504217778003,503.0593981018361,46.961924396753716 
K01931.01,Kepler-339 b,4.977614,0.000007,134.6722888,0.0009829,0.0148656,0.0007035,0.016512,0.003795,0.000927,0,0,0,0.3710002,0.1495527,0.0486275,0.035977,15.346737567936565,105.15425659100582,13.440758801768006,1.1614515960311527,202.84460828082038,17.670229427039892 
K01931.02,Kepler-339 d,10.558388,0.000017,136.3465284,0.0009649,0.0129565,0.0007471,0.013167,0.000537,0.000441,0,0,0,0.3177925,0.1469878,0.0475599,0.0368758,9.455648543758905,102.9479622797176,22.07727713354242,1.8705753206396136,75.18306470807168,6.4237778167540265 
K01931.03,Kepler-339 c,6.988047,0.000014,132.5649516,0.0009309,0.011859,0.0006971,0.013364,0.000579,0.000341,0,0,0,0.3014585,0.1504071,0.0471586,0.0356413,3.5932360572275424,105.22084001637798,16.685694283197908,1.4512808218513584,131.62017969511683,11.539475541309713 
K01944.01,KOI-1944.01,12.184169,0.000012,139.0590259,0.0009289,0.0223455,0.0008047,0.021149,0.000429,0.000694,0,0,0,0.8132618,0.023607,0.0496318,0.0374034,5.275176583145878,105.8310171498805,22.349752693113395,2.0438874985608764,90.46903353520408,8.327293136596033 
K01952.01,Kepler-341 c,8.010394,0.000016,135.3169958,0.00098,0.0156541,0.0007419,0.015753,0.000538,0.00028,0,0,0,0.4525218,0.1212226,0.0509206,0.0384638,11.619119989439039,98.99583691877604,12.886134444580108,1.1400360303350932,268.9345460642083,23.95917015827047 
K01952.02,Kepler-341 d,27.666593,0.000019,143.8649566,0.0010165,0.0164219,0.0009224,0.017867,0.004216,0.000954,0,0,0,0.3884465,0.1455422,0.0496714,0.0374497,13.994305069997965,100.16139923183272,29.49289804779044,2.5551784272606906,51.34013548754586,4.480419159773189 
K01952.03,Kepler-341 b,5.19557,0.000018,132.7261864,0.0009993,0.0089477,0.0007225,0.010437,0.000465,0.000403,0,0,0,0.3172535,0.1868343,0.0487443,0.0372327,-0.34115626,105.43073164546826,9.553686299323582,0.8813084361525608,489.2715415359871,45.424972508819124 
K01952.04,Kepler-341 e,42.473056,0.00002,146.2824678,0.0010046,0.0155778,0.0010166,0.022145,8.5e-05,0.004446,0,0,0,0.3606163,0.1795933,0.048593,0.0390452,9.613372365602517,100.15611083138366,39.09525918270888,3.369743517,29.21754463988581,2.5369195325700167 
K01955.01,Kepler-342 b,15.170267,0.000017,132.6650144,0.0009498,0.0156119,0.0006106,0.014124,0.000295,0.000227,0,0,0,0.7694685,0.0328063,0.0501888,0.0387553,5.960560156837272,106.75539287907687,18.13998908009653,1.692250914436633,195.90731469361927,18.37172363269734 
